,2021-04-20
23637,1144245423273664512
23638,3523307356
23639,1291661285902266369
23640,1290944805862694914
23641,1280057519369383936
23642,1149830620803059712
23643,1283753165406400513
23644,544195599
23645,1283738173474869251
23646,1202535345797001216
23647,1137327459538493440
23648,1252542938711617536
23649,1171123656170311681
23650,1173580647429890048
23651,1198992876971020288
23652,811786365167730688
23653,1230855626248445956
23654,2446900698
23655,1161108585926893568
23656,1266288651748532225
23657,1252673689025380354
23658,1323850790
23659,1149336394906529792
23660,1149333008802914305
23661,1111459420121100288
23662,1149213891609550848
23663,1149331069738479617
23664,1137673670116093953
23665,1120939676687147008
23666,1149218744335360001
23667,1281614470393954304
23668,1140532037046153216
23669,1162964253537525761
23670,1075139489666908161
23671,1248951629627482112
23672,1300198378270273536
23673,1020316163388010496
23674,961491747980435456
23675,721398741731844096
23676,3303818172
23677,1291113242950078464
23678,2214801803
23679,4324079837
23680,1219959838945488896
23681,3085028757
23682,1185703905868406784
23683,1297825313565470720
23684,163316590
23685,1296766603183312896
23686,1273746719684034561
23687,1196132200657408001
23688,1067276691758702592
23689,1080758090092277761
23690,59706566
23691,1144812237380575232
23692,826317770232967168
23693,1057247442905616385
23694,1282363733109551106
23695,1015967662185242624
23696,1264313328949583872
23697,1295922469912457216
23698,1275398638252900352
23699,1240258027057381378
23700,1163319176812826624
23701,979262847845916673
23702,165449648
23703,1187060524019662848
23704,301467639
23705,1284881625537564677
23706,1214490215554772992
23707,1060421079968215040
23708,1248060923966783490
23709,3208658045
23710,11392842
23711,1023056465517395968
23712,1028226679083286528
23713,1043517325884846080
23714,1300783581816479746
23715,1261184553516806145
23716,797047021173698561
23717,884251216808628224
23718,1196388168515371008
23719,1256216083637420033
23720,1300061192363229185
23721,983710057039843331
23722,1276629385781616644
23723,1263902671045615616
23724,1273156387749666816
23725,922396562717683713
23726,312137760
23727,1003967999760482304
23728,1139160249632346112
23729,920705919654047744
23730,1281264142876196866
23731,1118139956650758145
23732,1083629850894708738
23733,2192564683
23734,1176793688263077889
23735,1139035307280609282
23736,1295292572240236545
23737,550656930
23738,2852916944
23739,1206457191714021377
23740,1212177798439157760
23741,1204805917319012353
23742,951233300512690177
23743,944185073607229440
23744,1257361782169112579
23745,949327161701294080
23746,382844460
23747,1180442523900112897
23748,1096791723286487045
23749,1169070324140298240
23750,1270921555032195073
23751,944022469278494720
23752,1125369232861085696
23753,1271049722560561154
23754,1009228900667310080
23755,1122900910735331331
23756,798482608334086145
23757,750250986782896128
23758,1075948491027824640
23759,1269513226678497285
23760,1026711270571929601
23761,1285603474529349638
23762,1122118777229856768
23763,1137596809700937728
23764,1200730703010258946
23765,2489171360
23766,3356535052
23767,1149588180472963074
23768,953615316
23769,1080570493562957825
23770,1017798236130557952
23771,146329012
23772,1083313328380887040
23773,929569550915354625
23774,1260795627715227648
23775,1288726755251900421
23776,1274964132765171712
23777,1285335771314917376
23778,1207180076191797249
23779,951813437859840005
23780,3805910294
23781,766429380923056128
23782,96372518
23783,1267808636409012226
23784,1016234632847585280
23785,1057471211414872064
23786,1271847290471399427
23787,4374837433
23788,1238220999172243457
23789,1270292696263950336
23790,1277937976673091585
23791,1265677235593179139
23792,866847525742968833
23793,914204817685348353
23794,1113401539006070785
23795,59113851
23796,1276072822188707841
23797,46079257
23798,1022069345491378177
23799,2789314052
23800,1276431182423449600
23801,1120972078210002944
23802,1279441199057666048
23803,1264037504354619395
23804,1153879145601912832
23805,1139588145496805376
23806,1547677465
23807,1279288237014388736
23808,1183207027247443969
23809,1225420809369350144
23810,1299985870196416514
23811,1194093334412713984
23812,1201693299888840705
23813,938633050438606848
23814,1255207891117752324
23815,1141541423818272771
23816,1225427323911983104
23817,1141515293249794049
23818,3980897555
23819,721192085618077697
23820,2763541294
23821,872062975724486656
23822,1300478972086558721
23823,1295577646835707904
23824,265841330
23825,1216286546355113985
23826,962130595001200640
23827,1287006994419683330
23828,1170980154111193091
23829,371347276
23830,1209122106329321472
23831,1299661508708765697
23832,1196412251084742656
23833,3118801218
23834,504739802
23835,1115853992356196352
23836,2159205227
23837,411239685
23838,1150107201513484288
23839,1065264308286681088
23840,940961556765990913
23841,830792160706322433
23842,1140562596086468608
23843,1199743369238343680
23844,1185214879965167617
23845,276136398
23846,1226399554028933122
23847,1123545386277150720
23848,1135523439463157761
23849,785455628860915712
23850,3295972515
23851,1205183047273832448
23852,1227906011874258948
23853,875651820072321025
23854,1156499904669204480
23855,1295348861360148480
23856,1020189610725396480
23857,1190341486690390016
23858,1124251010007011328
23859,788686810494881794
23860,13403982
23861,1154146499082801153
23862,378045094
23863,1259846900632694787
23864,377401515
23865,1300087808409784320
23866,248792067
23867,1256681292625780736
23868,42905854
23869,2988841860
23870,3157434613
23871,1070376475189276672
23872,951531952670216192
23873,1266699028277850114
23874,2815707384
23875,831424632209100802
23876,243197691
23877,1018492596950355968
23878,2939817894
23879,93934064
23880,927185362266583041
23881,2226557014
23882,4167327741
23883,208566144
23884,1105423331036225536
23885,325167513
23886,127286325
23887,1294237646219288576
23888,129042722
23889,903287192
23890,951509571033378816
23891,1299716342250119170
23892,91848200
23893,1041538253835235329
23894,17485606
23895,1207245188722282496
23896,1257104537317445633
23897,1299417406931169281
23898,999718950257680384
23899,2149468747
23900,21796876
23901,1298319373736783878
23902,336515796
23903,775026782726594560
23904,1298502640922394624
23905,1297990164350767104
23906,1242488288499425280
23907,28905717
23908,782464824
23909,1648005518
23910,358436342
23911,1281764487431938054
23912,1296689822447239169
23913,1628398140
23914,1298304204885438465
23915,3059002115
23916,827438608843804673
23917,297263507
23918,1294740894193606656
23919,1147177024987062273
23920,1203544366624624640
23921,1075860938190839808
23922,32424810
23923,1296779531341234177
23924,1189860267498319872
23925,1116414352163311617
23926,1226171117255221248
23927,898846901751226368
23928,830209207752343552
23929,1105113928139505664
23930,897488139731775490
23931,1298489576160407552
23932,1297008953767927809
23933,1617330146
23934,1166825673341755393
23935,1292751713523372032
23936,3191577017
23937,1057287231361179648
23938,993399302604185601
23939,913746905410277377
23940,906200760953651201
23941,927853526960635904
23942,195405892
23943,822014569157718016
23944,1038531408589938688
23945,736273066725015552
23946,901956493376798720
23947,1135081782230028288
23948,3118387276
23949,945311501304418305
23950,3743009295
23951,41613432
23952,1444833661
23953,189868758
23954,925952539836678144
23955,1167185069791948805
23956,948820550205440001
23957,1129608831594401792
23958,1169964172576034817
23959,1285652900501270528
23960,1295448261994717185
23961,716967275794980865
23962,960190102050885633
23963,1267218181967536135
23964,1258695184327589889
23965,57622073
23966,1025110543726731265
23967,474961485
23968,349152316
23969,922719821485064192
23970,704654859715387396
23971,780205735
23972,3237082027
23973,1858285009
23974,186040746
23975,1261035274416635905
23976,1219410527291674626
23977,1278685882430697474
23978,971691325526560768
23979,82469438
23980,468638530
23981,4299918137
23982,1115382813941956608
23983,775319884985094144
23984,930798659335278592
23985,974289288601858048
23986,878924739812761600
23987,492423645
23988,1294927299813552129
23989,196162981
23990,1192996246526611458
23991,1129796264340729856
23992,944184372550234112
23993,1289791195288346624
23994,1286955199442059264
23995,216760739
23996,1292074113729728512
23997,79188009
23998,923171660613734402
23999,1243894028292235264
24000,1233457661040939008
24001,1261202115113828353
24002,2248398603
24003,1142649967187656704
24004,758049671961075713
24005,1266598579130503168
24006,1165807562861641728
24007,271935270
24008,1299926574
24009,1278980201410527232
24010,2225237037
24011,2319891306
24012,1192519418254901249
24013,1185950166483779584
24014,1068243584711745536
24015,1176540881949642752
24016,1126985245025349632
24017,34381729
24018,1280900830145568768
24019,1223752144815259649
24020,426511510
24021,987349274076827648
24022,1265849886928506881
24023,985330967714975744
24024,1126834404905693184
24025,1278165947090718720
24026,1256838392035377152
24027,1032307754508189699
24028,1040540197493137409
24029,921213431943913472
24030,636534267
24031,122536473
24032,1082166454558941186
24033,1256523019578757130
24034,1278006667003789316
24035,1001845781270233088
24036,964605893047345152
24037,1221559096026988545
24038,1217130772068478977
24039,789566936329887744
24040,1191070604696473605
24041,1044952876668383234
24042,1251111160222367744
24043,898301892949880836
24044,1294877798495064064
24045,393205281
24046,7261462
24047,949983342551855104
24048,1284291403070214144
24049,1122404465041010689
24050,1153104074755231744
24051,1271363943819145216
24052,1270652621456502784
24053,1281343069997039616
24054,1123156863271358465
24055,882934468788584449
24056,961761103494578176
24057,75802440
24058,175089598
24059,735972239754076161
24060,916555038574518272
24061,1193700770627096576
24062,780443825835741184
24063,2814451445
24064,1135506241277480962
24065,1137675723139964928
24066,618603625
24067,1280857945383657473
24068,941972465315586048
24069,162016069
24070,1211789011208921088
24071,474237800
24072,409868164
24073,1026777974450921472
24074,1226943291221954560
24075,1293552533722587136
24076,1264717204945170432
24077,1697974891
24078,1145950562120294401
24079,1190397068507938817
24080,1189143900646236160
24081,1162548830681751553
24082,1112965546197233664
24083,1142431339443998720
24084,313875194
24085,753139261
24086,926760252673945600
24087,1272097167499390978
24088,55163100
24089,1060943924
24090,1178959076883140609
24091,1129333639223959553
24092,1073958171478245378
24093,1222051667606220800
24094,1027590057643921408
24095,1229343386122907648
24096,1296338564758855681
24097,707624276
24098,1161878141956173824
24099,969114891507380224
24100,1059394518179569666
24101,937670627523284992
24102,475849716
24103,1022191165272150016
24104,1274539131649982464
24105,1134473514704969728
24106,1195168944601985024
24107,875312343638581252
24108,1229070560249778182
24109,1195513447108100098
24110,373718553
24111,1175680640227958784
24112,1120032065448226817
24113,80699327
24114,366433757
24115,1264022826874372096
24116,999271381794635781
24117,1202131048743616513
24118,1237320372141404160
24119,1231920911244124162
24120,1029562173893144576
24121,1215693692725616641
24122,805559643959197696
24123,1172008753920643072
24124,1109024397602508800
24125,2426092032
24126,3013186305
24127,880546586794786817
24128,1001177771496783872
24129,1181420435067543553
24130,537519045
24131,3226745899
24132,1235878658276900865
24133,1077439140235337729
24134,1194996396547395594
24135,1277663334611873793
24136,1153374266668322816
24137,1162789039642038272
24138,1198729519852486656
24139,17718579
24140,298081671
24141,2161224056
24142,1207905076737499136
24143,467785856
24144,1217410884835741696
24145,1110969019140583424
24146,704146586
24147,720587716568547328
24148,707380509563817985
24149,720595178763890690
24150,925065269940236288
24151,15731396
24152,948933472177020929
